Treatments,Time,BT,BV,CD,CH,BU,CS,CA,DP
CS-CA_0,24,0.0,0.0,0.0,0.0,0.0,0.796445552,0.271721073,0.0
CS-DP_0,0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.005
CS-DP_0,12,0.0,0.0,0.0,0.0,0.0,0.344121404,0.0,0.145211948
CS-DP_0,24,0.0,0.0,0.0,0.0,0.0,0.189840092,0.0,0.234493228
DP-BT_0,0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.005
DP-BT_0,12,1.941975593,0.0,0.0,0.0,0.0,0.0,0.0,0.067857769
DP-BT_0,24,1.870548571,0.0,0.0,0.0,0.0,0.0,0.0,0.06045144
DP-BU_0,0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.005
DP-BU_0,12,0.0,0.0,0.0,0.0,0.724432791,0.0,0.0,0.680025524
DP-BU_0,24,0.0,0.0,0.0,0.0,0.36480403,0.0,0.0,0.893487665
DP-BV_0,0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.005
DP-BV_0,12,0.0,1.413939791,0.0,0.0,0.0,0.0,0.0,0.20789352
DP-BV_0,24,0.0,1.188235427,0.0,0.0,0.0,0.0,0.0,0.326731266
DP-CA_0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.005
DP-CA_0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.002926229,0.131907108
DP-CA_0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.005125868,0.150374126
DSM-BT_0,0,0.005,0.0,0.005,0.0,0.0,0.0,0.0,0.0
DSM-BT_0,12,1.955203861,0.0,0.301296121,0.0,0.0,0.0,0.0,0.0
DSM-BT_0,24,1.242124183,0.0,0.465042455,0.0,0.0,0.0,0.0,0.0
DSM-BT_1,0,0.062106209,0.0,0.023252123,0.0,0.0,0.0,0.0,0.0
DSM-BT_1,12,1.560575242,0.0,0.028591436,0.0,0.0,0.0,0.0,0.0
DSM-BT_1,24,1.352309648,0.0,0.006190332,0.0,0.0,0.0,0.0,0.0
DSM-BT_2,0,0.067615482,0.0,0.000309517,0.0,0.0,0.0,0.0,0.0
DSM-BT_2,12,0.674494266,0.0,1.104339035,0.0,0.0,0.0,0.0,0.0
DSM-BT_2,24,1.138484948,0.0,0.294181688,0.0,0.0,0.0,0.0,0.0
DSM-BU_0,0,0.0,0.0,0.005,0.0,0.005,0.0,0.0,0.0
DSM-BU_0,12,0.0,0.0,0.602670904,0.0,0.718495757,0.0,0.0,0.0
DSM-BU_0,24,0.0,0.0,0.654529481,0.0,0.455803879,0.0,0.0,0.0
DSM-BU_1,0,0.0,0.0,0.032726474,0.0,0.022790194,0.0,0.0,0.0
DSM-BU_1,12,0.0,0.0,0.618954379,0.0,0.41887897,0.0,0.0,0.0
DSM-BU_1,24,0.0,0.0,0.819892242,0.0,0.464274389,0.0,0.0,0.0
DSM-BU_2,0,0.0,0.0,0.040994612,0.0,0.023213719,0.0,0.0,0.0
DSM-BU_2,12,0.0,0.0,0.606068508,0.0,0.17226482,0.0,0.0,0.0
DSM-BU_2,24,0.0,0.0,0.603875951,0.0,0.194124053,0.0,0.0,0.0
DSM-BV_0,0,0.0,0.005,0.005,0.0,0.0,0.0,0.0,0.0
DSM-BV_0,12,0.0,0.548462136,0.940871181,0.0,0.0,0.0,0.0,0.0
DSM-BV_0,24,0.0,0.353927163,0.597906196,0.0,0.0,0.0,0.0,0.0
DSM-BV_1,0,0.0,0.017696358,0.02989531,0.0,0.0,0.0,0.0,0.0
DSM-BV_1,12,0.0,0.591513021,0.436570349,0.0,0.0,0.0,0.0,0.0
DSM-BV_1,24,0.0,0.538039562,0.562960455,0.0,0.0,0.0,0.0,0.0
DSM-BV_2,0,0.0,0.026901978,0.028148023,0.0,0.0,0.0,0.0,0.0
DSM-BV_2,12,0.0,1.053710018,0.396956674,0.0,0.0,0.0,0.0,0.0
DSM-BV_2,24,0.0,0.988569112,0.375264242,0.0,0.0,0.0,0.0,0.0
DSM-CA_0,0,0.0,0.0,0.005,0.0,0.0,0.0,0.005,0.0
DSM-CA_0,12,0.0,0.0,0.477647703,0.0,0.0,0.0,0.01851895,0.0
DSM-CA_0,24,0.0,0.0,0.418003056,0.0,0.0,0.0,0.010830291,0.0
DSM-CA_1,0,0.0,0.0,0.020900153,0.0,0.0,0.0,0.000541515,0.0
DSM-CA_1,12,0.0,0.0,0.445080536,0.0,0.0,0.0,0.036586119,0.0
DSM-CA_1,24,0.0,0.0,0.44265096,0.0,0.0,0.0,0.020349036,0.0
DSM-CA_2,0,0.0,0.0,0.022132548,0.0,0.0,0.0,0.001017452,0.0
DSM-CA_2,12,0.0,0.0,0.411325293,0.0,0.0,0.0,0.012674713,0.0
DSM-CA_2,24,0.0,0.0,0.417941261,0.0,0.0,0.0,0.015558732,0.0
DSM-CH-CS-DP-BU-BV-BT-CA_0,0,0.00125,0.00125,0.00125,0.00125,0.00125,0.00125,0.00125,0.00125
DSM-CH-CS-DP-BU-BV-BT-CA_0,12,1.074006217,0.068793552,0.208901129,0.135341326,0.47285259,0.029410725,0.013908409,0.04461936
DSM-CH-CS-DP-BU-BV-BT-CA_0,24,0.879153222,0.020816865,0.233262654,0.125018581,0.247044154,0.049355235,0.034861456,0.037821203
DSM-CH-CS-DP-BU-BV-BT-CA_1,0,0.043957661,0.001040843,0.011663133,0.006250929,0.012352208,0.002467762,0.001743073,0.00189106
DSM-CH-CS-DP-BU-BV-BT-CA_1,12,1.269154285,0.014460459,0.016035435,0.010226189,0.390267785,0.239980369,0.071973411,0.012235402
DSM-CH-CS-DP-BU-BV-BT-CA_1,24,1.085880208,0.019347845,0.008059489,0.012207406,0.357577603,0.19024458,0.132498384,0.008017855
DSM-CH-CS-DP-BU-BV-BT-CA_2,0,0.05429401,0.000967392,0.000402974,0.00061037,0.01787888,0.009512229,0.006624919,0.000400893
DSM-CH-CS-DP-BU-BV-BT-CA_2,12,0.753324905,0.02131693,0.425286735,0.000631444,0.035802228,0.242544975,0.430121467,0.003471286
DSM-CH-CS-DP-BU-BV-BT-CA_2,24,1.426782663,0.001012411,0.141202105,0.0,0.040811966,0.045216915,0.065303099,0.000504179
DSM-CH_0,0,0.0,0.0,0.005,0.005,0.0,0.0,0.0,0.0
DSM-CH_0,12,0.0,0.0,0.225136881,0.121029815,0.0,0.0,0.0,0.0
DSM-CH_0,24,0.0,0.0,0.196983658,0.183349663,0.0,0.0,0.0,0.0
DSM-CH_1,0,0.0,0.0,0.009849183,0.009167483,0.0,0.0,0.0,0.0
DSM-CH_1,12,0.0,0.0,0.38101904,0.035480939,0.0,0.0,0.0,0.0
DSM-CH_1,24,0.0,0.0,0.422388255,0.095945092,0.0,0.0,0.0,0.0
DSM-CH_2,0,0.0,0.0,0.021119413,0.004797255,0.0,0.0,0.0,0.0
DSM-CH_2,12,0.0,0.0,0.45647946,0.035187191,0.0,0.0,0.0,0.0
DSM-CH_2,24,0.0,0.0,0.471348428,0.038818213,0.0,0.0,0.0,0.0
DSM-CS_0,0,0.0,0.0,0.005,0.0,0.0,0.005,0.0,0.0
DSM-CS_0,12,0.0,0.0,0.543361338,0.0,0.0,0.143305311,0.0,0.0
DSM-CS_0,24,0.0,0.0,0.431201436,0.0,0.0,0.2156319,0.0,0.0
DSM-CS_1,0,0.0,0.0,0.021560072,0.0,0.0,0.010781595,0.0,0.0
DSM-CS_1,12,0.0,0.0,0.400608029,0.0,0.0,0.145225312,0.0,0.0
DSM-CS_1,24,0.0,0.0,0.441714125,0.0,0.0,0.123285859,0.0,0.0
DSM-CS_2,0,0.0,0.0,0.022085706,0.0,0.0,0.006164293,0.0,0.0
DSM-CS_2,12,0.0,0.0,0.442048286,0.0,0.0,0.085285039,0.0,0.0
DSM-CS_2,24,0.0,0.0,0.463203206,0.0,0.0,0.070296791,0.0,0.0
DSM-DP_0,0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.005
DSM-DP_0,12,0.0,0.0,0.469494056,0.0,0.0,0.0,0.0,0.113505934
DSM-DP_0,24,0.0,0.0,0.386810871,0.0,0.0,0.0,0.0,0.201355799
DSM-DP_1,0,0.0,0.0,0.019340544,0.0,0.0,0.0,0.0,0.01006779
DSM-DP_1,12,0.0,0.0,0.211039318,0.0,0.0,0.0,0.0,0.167294018
DSM-DP_1,24,0.0,0.0,0.180305237,0.0,0.0,0.0,0.0,0.287528099
DSM-DP_2,0,0.0,0.0,0.009015262,0.0,0.0,0.0,0.0,0.014376405
DSM-DP_2,12,0.0,0.0,0.37590053,0.0,0.0,0.0,0.0,0.18193279
DSM-DP_2,24,0.0,0.0,0.309946765,0.0,0.0,0.0,0.0,0.234386575
MonocultureBT_0,0,0.008733332,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonocultureBT_0,3,0.0602,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonocultureBT_0,6,0.505466679,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonocultureBT_0,9,1.093400021,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonocultureBT_0,12,1.098699986,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonocultureBT_0,15,1.044866661,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonocultureBT_0,18,1.004799981,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonocultureBT_0,21,0.997233331,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonocultureBT_0,24,1.018433352,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonocultureBU_0,0,0.0,0.0,0.0,0.0,0.008166665,0.0,0.0,0.0
MonocultureBU_0,3,0.0,0.0,0.0,0.0,0.039466669,0.0,0.0,0.0
MonocultureBU_0,6,0.0,0.0,0.0,0.0,0.203399995,0.0,0.0,0.0
MonocultureBU_0,9,0.0,0.0,0.0,0.0,0.607733329,0.0,0.0,0.0
MonocultureBU_0,12,0.0,0.0,0.0,0.0,0.912499964,0.0,0.0,0.0
MonocultureBU_0,15,0.0,0.0,0.0,0.0,0.904266695,0.0,0.0,0.0
MonocultureBU_0,18,0.0,0.0,0.0,0.0,0.83826667,0.0,0.0,0.0
MonocultureBU_0,21,0.0,0.0,0.0,0.0,0.777666667,0.0,0.0,0.0
MonocultureBU_0,24,0.0,0.0,0.0,0.0,0.736600001,0.0,0.0,0.0
MonocultureBV_0,0,0.0,0.001599997,0.0,0.0,0.0,0.0,0.0,0.0
MonocultureBV_0,3,0.0,0.031866664,0.0,0.0,0.0,0.0,0.0,0.0
MonocultureBV_0,6,0.0,0.399366646,0.0,0.0,0.0,0.0,0.0,0.0
MonocultureBV_0,9,0.0,0.899999995,0.0,0.0,0.0,0.0,0.0,0.0
MonocultureBV_0,12,0.0,0.994466642,0.0,0.0,0.0,0.0,0.0,0.0
MonocultureBV_0,15,0.0,1.066566685,0.0,0.0,0.0,0.0,0.0,0.0
MonocultureBV_0,18,0.0,1.029666681,0.0,0.0,0.0,0.0,0.0,0.0
MonocultureBV_0,21,0.0,0.994799991,0.0,0.0,0.0,0.0,0.0,0.0
MonocultureBV_0,24,0.0,0.971433341,0.0,0.0,0.0,0.0,0.0,0.0
MonocultureCA_0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.010966668,0.0
MonocultureCA_0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.010066668,0.0
MonocultureCA_0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.011333336,0.0
MonocultureCA_0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.01713333,0.0
MonocultureCA_0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.02183333,0.0
MonocultureCA_0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.022233327,0.0
MonocultureCA_0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.022966662,0.0
MonocultureCA_0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.02363333,0.0
MonocultureCA_0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.022799998,0.0
MonocultureCH_0,0,0.0,0.0,0.0,0.009500001,0.0,0.0,0.0,0.0
MonocultureCH_0,3,0.0,0.0,0.0,0.026033336,0.0,0.0,0.0,0.0
MonocultureCH_0,6,0.0,0.0,0.0,0.066966667,0.0,0.0,0.0,0.0
MonocultureCH_0,9,0.0,0.0,0.0,0.268899987,0.0,0.0,0.0,0.0
MonocultureCH_0,12,0.0,0.0,0.0,0.259633332,0.0,0.0,0.0,0.0
MonocultureCH_0,15,0.0,0.0,0.0,0.309299995,0.0,0.0,0.0,0.0
MonocultureCH_0,18,0.0,0.0,0.0,0.321766664,0.0,0.0,0.0,0.0
MonocultureCH_0,21,0.0,0.0,0.0,0.353233347,0.0,0.0,0.0,0.0
MonocultureCH_0,24,0.0,0.0,0.0,0.341866671,0.0,0.0,0.0,0.0
MonocultureCS_0,0,0.0,0.0,0.0,0.0,0.0,0.007766663,0.0,0.0
MonocultureCS_0,3,0.0,0.0,0.0,0.0,0.0,0.0159,0.0,0.0
MonocultureCS_0,6,0.0,0.0,0.0,0.0,0.0,0.050433337,0.0,0.0
MonocultureCS_0,9,0.0,0.0,0.0,0.0,0.0,0.271666665,0.0,0.0
MonocultureCS_0,12,0.0,0.0,0.0,0.0,0.0,0.400433341,0.0,0.0
MonocultureCS_0,15,0.0,0.0,0.0,0.0,0.0,0.448433339,0.0,0.0
MonocultureCS_0,18,0.0,0.0,0.0,0.0,0.0,0.593699991,0.0,0.0
MonocultureCS_0,21,0.0,0.0,0.0,0.0,0.0,0.673966665,0.0,0.0
MonocultureCS_0,24,0.0,0.0,0.0,0.0,0.0,0.669933338,0.0,0.0
MonocultureDP_0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006600002
MonocultureDP_0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019833336
MonocultureDP_0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0385
MonocultureDP_0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076800003
MonocultureDP_0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.120400006
MonocultureDP_0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.126866668
MonocultureDP_0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.138366679
MonocultureDP_0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.156266659
MonocultureDP_0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.172033329
MonocultureDSM_0,0,0.0,0.0,0.003499999,0.0,0.0,0.0,0.0,0.0
MonocultureDSM_0,3,0.0,0.0,0.013699998,0.0,0.0,0.0,0.0,0.0
MonocultureDSM_0,6,0.0,0.0,0.187599996,0.0,0.0,0.0,0.0,0.0
MonocultureDSM_0,9,0.0,0.0,0.570199986,0.0,0.0,0.0,0.0,0.0
MonocultureDSM_0,12,0.0,0.0,0.636733333,0.0,0.0,0.0,0.0,0.0
MonocultureDSM_0,15,0.0,0.0,0.643433332,0.0,0.0,0.0,0.0,0.0
MonocultureDSM_0,18,0.0,0.0,0.532299995,0.0,0.0,0.0,0.0,0.0
MonocultureDSM_0,21,0.0,0.0,0.497133334,0.0,0.0,0.0,0.0,0.0
MonocultureDSM_0,24,0.0,0.0,0.488266666,0.0,0.0,0.0,0.0,0.0
